"","NSC","PANEL","CELL","NLOGGI50","INDN","TOTN","DRUGNAME"
"1313",71423,"Breast","T-47D",4,1,1,"Megestrol acetate"
"1314",71423,"Breast","MDA-MB-468",4.046,1,1,"Megestrol acetate"
"1315",71423,"Ovarian","OVCAR-3",4,1,1,"Megestrol acetate"
"1316",71423,"Ovarian","OVCAR-4",4.077,1,1,"Megestrol acetate"
"1317",71423,"Ovarian","OVCAR-5",4,1,1,"Megestrol acetate"
"1318",71423,"Ovarian","OVCAR-8",4.245,1,1,"Megestrol acetate"
"1319",71423,"Ovarian","IGROV1",4,1,1,"Megestrol acetate"
"1320",71423,"Ovarian","SK-OV-3",4.073,1,1,"Megestrol acetate"
"1321",71423,"Leukemia","CCRF-CEM",4,1,1,"Megestrol acetate"
"1322",71423,"Leukemia","K-562",4.447,1,1,"Megestrol acetate"
"1323",71423,"Leukemia","MOLT-4",4.174,1,1,"Megestrol acetate"
"1324",71423,"Leukemia","HL-60(TB)",5.11,1,1,"Megestrol acetate"
"1325",71423,"Leukemia","RPMI-8226",5.863,1,1,"Megestrol acetate"
"1326",71423,"Leukemia","SR",4,1,1,"Megestrol acetate"
"1327",71423,"Renal","UO-31",4,1,1,"Megestrol acetate"
"1328",71423,"Renal","SN12C",4,1,1,"Megestrol acetate"
"1329",71423,"Renal","A498",4.241,1,1,"Megestrol acetate"
"1330",71423,"Renal","CAKI-1",4,1,1,"Megestrol acetate"
"1331",71423,"Renal","RXF 393",4.431,1,1,"Megestrol acetate"
"1332",71423,"Renal","786-0",4.186,1,1,"Megestrol acetate"
"1333",71423,"Renal","ACHN",4.261,1,1,"Megestrol acetate"
"1334",71423,"Renal","TK-10",4.22,1,1,"Megestrol acetate"
"1335",71423,"Melanoma","LOX IMVI",4,1,1,"Megestrol acetate"
"1336",71423,"Melanoma","MALME-3M",4.261,1,1,"Megestrol acetate"
"1337",71423,"Melanoma","SK-MEL-2",4,1,1,"Megestrol acetate"
"1338",71423,"Melanoma","SK-MEL-5",4.307,1,1,"Megestrol acetate"
"1339",71423,"Melanoma","SK-MEL-28",4,1,1,"Megestrol acetate"
"1340",71423,"Melanoma","M14",4.135,1,1,"Megestrol acetate"
"1341",71423,"Melanoma","UACC-62",4,1,1,"Megestrol acetate"
"1342",71423,"Melanoma","UACC-257",4,1,1,"Megestrol acetate"
"1343",71423,"Prostate","PC-3",4.231,1,1,"Megestrol acetate"
"1344",71423,"Prostate","DU-145",4,1,1,"Megestrol acetate"
"1345",71423,"Central Nervous System","SNB-19",4.163,1,1,"Megestrol acetate"
"1346",71423,"Central Nervous System","SNB-75",4.447,1,1,"Megestrol acetate"
"1347",71423,"Central Nervous System","U251",4.431,1,1,"Megestrol acetate"
"1348",71423,"Central Nervous System","SF-268",4.065,1,1,"Megestrol acetate"
"1349",71423,"Central Nervous System","SF-295",4.159,1,1,"Megestrol acetate"
"1350",71423,"Central Nervous System","SF-539",4.423,1,1,"Megestrol acetate"
"1351",79037,"Non-Small Cell Lung","NCI-H23",4.208,1,1,"Lomustine"
"1352",79037,"Non-Small Cell Lung","NCI-H522",4.902,1,1,"Lomustine"
"1353",79037,"Non-Small Cell Lung","A549/ATCC",4.341,1,1,"Lomustine"
"1354",79037,"Non-Small Cell Lung","NCI-H226",4.598,1,1,"Lomustine"
"1355",79037,"Non-Small Cell Lung","NCI-H322M",4,1,1,"Lomustine"
"1356",79037,"Non-Small Cell Lung","NCI-H460",4.617,1,1,"Lomustine"
"1357",79037,"Non-Small Cell Lung","HOP-62",4.285,1,1,"Lomustine"
"1358",79037,"Non-Small Cell Lung","HOP-92",4.627,1,1,"Lomustine"
"1359",79037,"Non-Small Cell Lung","LXFL 529",4.761,1,1,"Lomustine"
"1360",79037,"Small Cell Lung","DMS 114",4.684,1,1,"Lomustine"
"1361",79037,"Small Cell Lung","DMS 273",4.55,1,1,"Lomustine"
"1362",79037,"Colon","HT29",4.437,1,1,"Lomustine"
"1363",79037,"Colon","HCC-2998",4.462,1,1,"Lomustine"
"1364",79037,"Colon","HCT-116",4.677,1,1,"Lomustine"
"1365",79037,"Colon","SW-620",4.736,1,1,"Lomustine"
"1366",79037,"Colon","COLO 205",4.692,1,1,"Lomustine"
"1367",79037,"Colon","DLD-1",4.735,1,1,"Lomustine"
"1368",79037,"Colon","HCT-15",4.776,1,1,"Lomustine"
"1369",79037,"Colon","KM12",4.757,1,1,"Lomustine"
"1370",79037,"Colon","KM20L2",4.464,1,1,"Lomustine"
"1371",79037,"Ovarian","OVCAR-3",4.871,1,1,"Lomustine"
"1372",79037,"Ovarian","OVCAR-4",4.698,1,1,"Lomustine"
"1373",79037,"Ovarian","OVCAR-5",4,1,1,"Lomustine"
"1374",79037,"Ovarian","OVCAR-8",4.718,1,1,"Lomustine"
"1375",79037,"Ovarian","IGROV1",4.707,1,1,"Lomustine"
"1376",79037,"Ovarian","SK-OV-3",4.365,1,1,"Lomustine"
"1377",79037,"Leukemia","CCRF-CEM",5.085,1,1,"Lomustine"
"1378",79037,"Leukemia","K-562",4.962,1,1,"Lomustine"
"1379",79037,"Leukemia","MOLT-4",4.754,1,1,"Lomustine"
"1380",79037,"Leukemia","HL-60(TB)",4.382,1,1,"Lomustine"
"1381",79037,"Leukemia","RPMI-8226",4.758,1,1,"Lomustine"
"1382",79037,"Leukemia","SR",8,1,1,"Lomustine"
"1383",79037,"Renal","UO-31",4.658,1,1,"Lomustine"
"1384",79037,"Renal","SN12C",4.679,1,1,"Lomustine"
"1385",79037,"Renal","CAKI-1",4.639,1,1,"Lomustine"
"1386",79037,"Renal","RXF 393",4.742,1,1,"Lomustine"
"1387",79037,"Renal","RXF-631",4.603,1,1,"Lomustine"
"1388",79037,"Renal","786-0",4.819,1,1,"Lomustine"
"1389",79037,"Renal","ACHN",4.635,1,1,"Lomustine"
"1390",79037,"Renal","TK-10",4.552,1,1,"Lomustine"
"1391",79037,"Melanoma","LOX IMVI",4.848,1,1,"Lomustine"
"1392",79037,"Melanoma","MALME-3M",4.744,1,1,"Lomustine"
"1393",79037,"Melanoma","SK-MEL-2",4.644,1,1,"Lomustine"
"1394",79037,"Melanoma","SK-MEL-5",4.639,1,1,"Lomustine"
"1395",79037,"Melanoma","SK-MEL-28",4.618,1,1,"Lomustine"
"1396",79037,"Melanoma","M14",4.775,1,1,"Lomustine"
"1397",79037,"Melanoma","M19-MEL",4.563,1,1,"Lomustine"
"1398",79037,"Melanoma","UACC-62",5.115,1,1,"Lomustine"
"1399",79037,"Melanoma","UACC-257",4.625,1,1,"Lomustine"
"1400",79037,"Central Nervous System","SNB-19",4,1,1,"Lomustine"
"1401",79037,"Central Nervous System","SNB-75",4.632,1,1,"Lomustine"
"1402",79037,"Central Nervous System","SNB-78",4.403,1,1,"Lomustine"
"1403",79037,"Central Nervous System","U251",4.802,1,1,"Lomustine"
"1404",79037,"Central Nervous System","SF-268",4.677,1,1,"Lomustine"
"1405",79037,"Central Nervous System","SF-295",4.037,1,1,"Lomustine"
"1406",79037,"Central Nervous System","SF-539",4.785,1,1,"Lomustine"
"1407",79037,"Central Nervous System","XF 498",4.744,1,1,"Lomustine"
"1408",82151,"Non-Small Cell Lung","NCI-H23",7.797,2,2,"Daunorubicin"
"1409",82151,"Non-Small Cell Lung","NCI-H522",7.499,2,2,"Daunorubicin"
"1410",82151,"Non-Small Cell Lung","A549/ATCC",7.617,2,2,"Daunorubicin"
"1411",82151,"Non-Small Cell Lung","EKVX",5.853,1,2,"Daunorubicin"
"1412",82151,"Non-Small Cell Lung","NCI-H226",7.473,2,2,"Daunorubicin"
"1413",82151,"Non-Small Cell Lung","NCI-H322M",6.788,2,2,"Daunorubicin"
"1414",82151,"Non-Small Cell Lung","NCI-H460",8,2,2,"Daunorubicin"
"1415",82151,"Non-Small Cell Lung","HOP-62",7.797,2,2,"Daunorubicin"
"1416",82151,"Non-Small Cell Lung","HOP-92",7.542,2,2,"Daunorubicin"
"1417",82151,"Colon","HT29",7.405,2,2,"Daunorubicin"
"1418",82151,"Colon","HCC-2998",6.659,1,2,"Daunorubicin"
"1419",82151,"Colon","HCT-116",7.793,2,2,"Daunorubicin"
"1420",82151,"Colon","SW-620",7.737,2,2,"Daunorubicin"
"1421",82151,"Colon","COLO 205",6.771,2,2,"Daunorubicin"
"1422",82151,"Colon","HCT-15",5.886,1,2,"Daunorubicin"
"1423",82151,"Colon","KM12",7.274,2,2,"Daunorubicin"
"1424",82151,"Breast","MCF7",8,2,2,"Daunorubicin"
"1425",82151,"Ovarian","NCI/ADR-RES",5.261,2,2,"Daunorubicin"
"1426",82151,"Breast","MDA-MB-231/ATCC",6.931,2,2,"Daunorubicin"
"1427",82151,"Breast","HS 578T",7.451,2,2,"Daunorubicin"
"1428",82151,"Melanoma","MDA-MB-435",6.937,2,2,"Daunorubicin"
"1429",82151,"Melanoma","MDA-N",7.13,2,2,"Daunorubicin"
"1430",82151,"Breast","BT-549",6.715,2,2,"Daunorubicin"
"1431",82151,"Breast","T-47D",7.288,2,2,"Daunorubicin"
"1432",82151,"Ovarian","OVCAR-3",6.964,2,2,"Daunorubicin"
"1433",82151,"Ovarian","OVCAR-4",6.77,2,2,"Daunorubicin"
"1434",82151,"Ovarian","OVCAR-5",6.856,2,2,"Daunorubicin"
"1435",82151,"Ovarian","OVCAR-8",7.575,2,2,"Daunorubicin"
"1436",82151,"Ovarian","IGROV1",7.473,2,2,"Daunorubicin"
"1437",82151,"Ovarian","SK-OV-3",7.48,2,2,"Daunorubicin"
"1438",82151,"Leukemia","CCRF-CEM",8,2,2,"Daunorubicin"
"1439",82151,"Leukemia","K-562",8,1,2,"Daunorubicin"
"1440",82151,"Leukemia","MOLT-4",8,1,2,"Daunorubicin"
"1441",82151,"Leukemia","HL-60(TB)",8,2,2,"Daunorubicin"
"1442",82151,"Leukemia","RPMI-8226",8,1,2,"Daunorubicin"
"1443",82151,"Leukemia","SR",8,1,2,"Daunorubicin"
"1444",82151,"Renal","UO-31",6.38,2,2,"Daunorubicin"
"1445",82151,"Renal","SN12C",7.811,2,2,"Daunorubicin"
"1446",82151,"Renal","A498",6.93,2,2,"Daunorubicin"
"1447",82151,"Renal","CAKI-1",7.735,1,2,"Daunorubicin"
"1448",82151,"Renal","RXF 393",6.967,2,2,"Daunorubicin"
"1449",82151,"Renal","786-0",7.854,2,2,"Daunorubicin"
"1450",82151,"Renal","ACHN",7.79,2,2,"Daunorubicin"
"1451",82151,"Renal","TK-10",7.055,2,2,"Daunorubicin"
"1452",82151,"Melanoma","LOX IMVI",8,1,2,"Daunorubicin"
"1453",82151,"Melanoma","MALME-3M",7.645,2,2,"Daunorubicin"
"1454",82151,"Melanoma","SK-MEL-2",7.311,2,2,"Daunorubicin"
"1455",82151,"Melanoma","SK-MEL-5",7.437,2,2,"Daunorubicin"
"1456",82151,"Melanoma","SK-MEL-28",6.654,1,2,"Daunorubicin"
"1457",82151,"Melanoma","M14",7.086,2,2,"Daunorubicin"
"1458",82151,"Melanoma","UACC-62",7.708,1,2,"Daunorubicin"
"1459",82151,"Melanoma","UACC-257",6.939,2,2,"Daunorubicin"
"1460",82151,"Prostate","PC-3",7.363,2,2,"Daunorubicin"
"1461",82151,"Prostate","DU-145",7.649,2,2,"Daunorubicin"
"1462",82151,"Central Nervous System","SNB-19",7.724,2,2,"Daunorubicin"
"1463",82151,"Central Nervous System","SNB-75",7.401,2,2,"Daunorubicin"
"1464",82151,"Central Nervous System","U251",7.752,2,2,"Daunorubicin"
"1465",82151,"Central Nervous System","SF-268",7.654,2,2,"Daunorubicin"
"1466",82151,"Central Nervous System","SF-295",7.722,2,2,"Daunorubicin"
"1467",82151,"Central Nervous System","SF-539",7.911,2,2,"Daunorubicin"
"1468",83142,"Non-Small Cell Lung","NCI-H23",7.629,2,2,"Daunorubicin"
"1469",83142,"Non-Small Cell Lung","NCI-H522",7.81,2,2,"Daunorubicin"
"1470",83142,"Non-Small Cell Lung","A549/ATCC",7.647,2,2,"Daunorubicin"
"1471",83142,"Non-Small Cell Lung","EKVX",6.576,2,2,"Daunorubicin"
"1472",83142,"Non-Small Cell Lung","NCI-H226",7.62,2,2,"Daunorubicin"
"1473",83142,"Non-Small Cell Lung","NCI-H322M",7.014,2,2,"Daunorubicin"
"1474",83142,"Non-Small Cell Lung","NCI-H460",8,2,2,"Daunorubicin"
"1475",83142,"Non-Small Cell Lung","HOP-62",7.896,2,2,"Daunorubicin"
"1476",83142,"Non-Small Cell Lung","HOP-92",7.981,2,2,"Daunorubicin"
"1477",83142,"Colon","HT29",7.609,1,2,"Daunorubicin"
"1478",83142,"Colon","HCC-2998",6.813,2,2,"Daunorubicin"
"1479",83142,"Colon","HCT-116",7.869,2,2,"Daunorubicin"
"1480",83142,"Colon","SW-620",7.777,2,2,"Daunorubicin"
"1481",83142,"Colon","COLO 205",6.806,2,2,"Daunorubicin"
"1482",83142,"Colon","HCT-15",6.142,2,2,"Daunorubicin"
"1483",83142,"Colon","KM12",7.354,2,2,"Daunorubicin"
"1484",83142,"Breast","MCF7",8,2,2,"Daunorubicin"
"1485",83142,"Ovarian","NCI/ADR-RES",5.616,2,2,"Daunorubicin"
"1486",83142,"Breast","MDA-MB-231/ATCC",7.273,2,2,"Daunorubicin"
"1487",83142,"Breast","HS 578T",6.717,2,2,"Daunorubicin"
"1488",83142,"Melanoma","MDA-MB-435",7.057,2,2,"Daunorubicin"
"1489",83142,"Melanoma","MDA-N",7.005,2,2,"Daunorubicin"
"1490",83142,"Breast","BT-549",7.317,1,2,"Daunorubicin"
"1491",83142,"Breast","T-47D",7.755,2,2,"Daunorubicin"
"1492",83142,"Ovarian","OVCAR-3",7.178,2,2,"Daunorubicin"
"1493",83142,"Ovarian","OVCAR-4",7.192,2,2,"Daunorubicin"
"1494",83142,"Ovarian","OVCAR-5",6.697,2,2,"Daunorubicin"
"1495",83142,"Ovarian","OVCAR-8",7.697,2,2,"Daunorubicin"
"1496",83142,"Ovarian","IGROV1",7.428,2,2,"Daunorubicin"
"1497",83142,"Ovarian","SK-OV-3",7.724,1,2,"Daunorubicin"
"1498",83142,"Leukemia","CCRF-CEM",8,2,2,"Daunorubicin"
"1499",83142,"Leukemia","K-562",7.827,2,2,"Daunorubicin"
"1500",83142,"Leukemia","MOLT-4",8,2,2,"Daunorubicin"
"1501",83142,"Leukemia","HL-60(TB)",7.942,2,2,"Daunorubicin"
"1502",83142,"Leukemia","RPMI-8226",7.866,2,2,"Daunorubicin"
"1503",83142,"Leukemia","SR",7.869,2,2,"Daunorubicin"
"1504",83142,"Renal","UO-31",6.385,2,2,"Daunorubicin"
"1505",83142,"Renal","SN12C",7.746,2,2,"Daunorubicin"
"1506",83142,"Renal","A498",6.706,2,2,"Daunorubicin"
"1507",83142,"Renal","CAKI-1",7.087,1,2,"Daunorubicin"
"1508",83142,"Renal","RXF 393",7.221,2,2,"Daunorubicin"
"1509",83142,"Renal","786-0",7.75,2,2,"Daunorubicin"
"1510",83142,"Renal","ACHN",7.959,2,2,"Daunorubicin"
"1511",83142,"Renal","TK-10",6.842,2,2,"Daunorubicin"
"1512",83142,"Melanoma","LOX IMVI",7.884,2,2,"Daunorubicin"
"1513",83142,"Melanoma","MALME-3M",7.519,2,2,"Daunorubicin"
"1514",83142,"Melanoma","SK-MEL-2",6.915,2,2,"Daunorubicin"
"1515",83142,"Melanoma","SK-MEL-5",7.745,2,2,"Daunorubicin"
"1516",83142,"Melanoma","SK-MEL-28",6.776,2,2,"Daunorubicin"
"1517",83142,"Melanoma","M14",7.313,2,2,"Daunorubicin"
"1518",83142,"Melanoma","UACC-62",7.78,2,2,"Daunorubicin"
"1519",83142,"Melanoma","UACC-257",7.164,2,2,"Daunorubicin"
"1520",83142,"Prostate","PC-3",7.319,2,2,"Daunorubicin"
"1521",83142,"Prostate","DU-145",7.484,2,2,"Daunorubicin"
"1522",83142,"Central Nervous System","SNB-19",7.869,2,2,"Daunorubicin"
"1523",83142,"Central Nervous System","SNB-75",7.794,2,2,"Daunorubicin"
"1524",83142,"Central Nervous System","U251",7.839,2,2,"Daunorubicin"
"1525",83142,"Central Nervous System","SF-268",7.737,2,2,"Daunorubicin"
"1526",83142,"Central Nervous System","SF-295",7.833,2,2,"Daunorubicin"
"1527",83142,"Central Nervous System","SF-539",7.408,2,2,"Daunorubicin"
"1528",88536,"Non-Small Cell Lung","NCI-H23",4.418,2,2,"Calusterone"
"1529",88536,"Non-Small Cell Lung","NCI-H522",4.547,2,2,"Calusterone"
"1530",88536,"Non-Small Cell Lung","A549/ATCC",4.497,2,2,"Calusterone"
"1531",88536,"Non-Small Cell Lung","EKVX",4.947,2,2,"Calusterone"
"1532",88536,"Non-Small Cell Lung","NCI-H226",4.522,2,2,"Calusterone"
"1533",88536,"Non-Small Cell Lung","NCI-H322M",4.141,2,2,"Calusterone"
"1534",88536,"Non-Small Cell Lung","NCI-H460",4.522,2,2,"Calusterone"
"1535",88536,"Non-Small Cell Lung","HOP-62",4.474,2,2,"Calusterone"
"1536",88536,"Non-Small Cell Lung","HOP-92",5.063,2,2,"Calusterone"
"1537",88536,"Colon","HT29",4.35,2,2,"Calusterone"
"1538",88536,"Colon","HCC-2998",4.358,2,2,"Calusterone"
"1539",88536,"Colon","HCT-116",4.506,2,2,"Calusterone"
"1540",88536,"Colon","SW-620",4.446,2,2,"Calusterone"
"1541",88536,"Colon","COLO 205",4.8,1,2,"Calusterone"
"1542",88536,"Colon","HCT-15",4.55,2,2,"Calusterone"
"1543",88536,"Colon","KM12",4.56,2,2,"Calusterone"
"1544",88536,"Breast","MCF7",4.603,2,2,"Calusterone"
"1545",88536,"Ovarian","NCI/ADR-RES",4.542,2,2,"Calusterone"
"1546",88536,"Breast","MDA-MB-231/ATCC",4.456,2,2,"Calusterone"
"1547",88536,"Breast","HS 578T",4.512,2,2,"Calusterone"
"1548",88536,"Melanoma","MDA-MB-435",4.533,2,2,"Calusterone"
"1549",88536,"Breast","BT-549",4.607,2,2,"Calusterone"
"1550",88536,"Breast","T-47D",4.648,2,2,"Calusterone"
"1551",88536,"Breast","MDA-MB-468",4.469,2,2,"Calusterone"
"1552",88536,"Ovarian","OVCAR-3",4.47,2,2,"Calusterone"
"1553",88536,"Ovarian","OVCAR-4",4.421,2,2,"Calusterone"
"1554",88536,"Ovarian","OVCAR-5",4.253,2,2,"Calusterone"
"1555",88536,"Ovarian","OVCAR-8",4.468,1,2,"Calusterone"
"1556",88536,"Ovarian","IGROV1",4.564,2,2,"Calusterone"
"1557",88536,"Ovarian","SK-OV-3",4.405,2,2,"Calusterone"
"1558",88536,"Leukemia","CCRF-CEM",4.916,2,2,"Calusterone"
"1559",88536,"Leukemia","K-562",4.607,2,2,"Calusterone"
"1560",88536,"Leukemia","MOLT-4",4.714,2,2,"Calusterone"
"1561",88536,"Leukemia","HL-60(TB)",4.889,2,2,"Calusterone"
"1562",88536,"Leukemia","RPMI-8226",5.121,2,2,"Calusterone"
"1563",88536,"Leukemia","SR",4.665,2,2,"Calusterone"
"1564",88536,"Renal","UO-31",4.687,2,2,"Calusterone"
"1565",88536,"Renal","SN12C",4.381,2,2,"Calusterone"
"1566",88536,"Renal","A498",4.55,2,2,"Calusterone"
"1567",88536,"Renal","CAKI-1",4.62,2,2,"Calusterone"
"1568",88536,"Renal","RXF 393",4.606,1,2,"Calusterone"
"1569",88536,"Renal","786-0",4.372,2,2,"Calusterone"
"1570",88536,"Renal","ACHN",4.559,2,2,"Calusterone"
"1571",88536,"Renal","TK-10",4.501,2,2,"Calusterone"
"1572",88536,"Melanoma","LOX IMVI",4.535,2,2,"Calusterone"
"1573",88536,"Melanoma","MALME-3M",4.585,2,2,"Calusterone"
"1574",88536,"Melanoma","SK-MEL-2",4.813,1,2,"Calusterone"
"1575",88536,"Melanoma","SK-MEL-5",4.828,2,2,"Calusterone"
"1576",88536,"Melanoma","SK-MEL-28",4.533,2,2,"Calusterone"
"1577",88536,"Melanoma","M14",4.566,2,2,"Calusterone"
"1578",88536,"Melanoma","UACC-62",4.653,2,2,"Calusterone"
"1579",88536,"Melanoma","UACC-257",4.451,2,2,"Calusterone"
"1580",88536,"Prostate","PC-3",5.063,2,2,"Calusterone"
"1581",88536,"Prostate","DU-145",4.34,2,2,"Calusterone"
"1582",88536,"Central Nervous System","SNB-19",4.364,2,2,"Calusterone"
"1583",88536,"Central Nervous System","SNB-75",4.396,2,2,"Calusterone"
"1584",88536,"Central Nervous System","U251",4.509,2,2,"Calusterone"
"1585",88536,"Central Nervous System","SF-268",4.478,2,2,"Calusterone"
"1586",88536,"Central Nervous System","SF-295",4.671,2,2,"Calusterone"
"1587",88536,"Central Nervous System","SF-539",4.488,2,2,"Calusterone"
"1588",89201,"Non-Small Cell Lung","NCI-H23",5.555,3,3,"Estramustine"
"1589",89201,"Non-Small Cell Lung","NCI-H522",5.597,3,3,"Estramustine"
"1590",89201,"Non-Small Cell Lung","A549/ATCC",5.608,3,3,"Estramustine"
"1591",89201,"Non-Small Cell Lung","EKVX",5.487,3,3,"Estramustine"
"1592",89201,"Non-Small Cell Lung","NCI-H226",5.4,3,3,"Estramustine"
"1593",89201,"Non-Small Cell Lung","NCI-H322M",5.356,3,3,"Estramustine"
"1594",89201,"Non-Small Cell Lung","NCI-H460",5.561,3,3,"Estramustine"
"1595",89201,"Non-Small Cell Lung","HOP-62",5.613,3,3,"Estramustine"
"1596",89201,"Non-Small Cell Lung","HOP-92",5.044,2,3,"Estramustine"
"1597",89201,"Colon","HT29",5.617,3,3,"Estramustine"
"1598",89201,"Colon","HCC-2998",5.806,3,3,"Estramustine"
"1599",89201,"Colon","HCT-116",5.795,3,3,"Estramustine"
"1600",89201,"Colon","SW-620",5.801,3,3,"Estramustine"
"1601",89201,"Colon","COLO 205",5.524,3,3,"Estramustine"
"1602",89201,"Colon","HCT-15",6.058,3,3,"Estramustine"
"1603",89201,"Colon","KM12",5.509,3,3,"Estramustine"
"1604",89201,"Breast","MCF7",5.966,3,3,"Estramustine"
"1605",89201,"Ovarian","NCI/ADR-RES",5.716,3,3,"Estramustine"
"1606",89201,"Breast","MDA-MB-231/ATCC",5.587,3,3,"Estramustine"
"1607",89201,"Breast","HS 578T",5.723,3,3,"Estramustine"
"1608",89201,"Melanoma","MDA-MB-435",6.451,3,3,"Estramustine"
"1609",89201,"Breast","BT-549",5.333,2,3,"Estramustine"
"1610",89201,"Breast","T-47D",5.316,3,3,"Estramustine"
"1611",89201,"Breast","MDA-MB-468",5.771,1,3,"Estramustine"
"1612",89201,"Ovarian","OVCAR-3",6.161,3,3,"Estramustine"
"1613",89201,"Ovarian","OVCAR-4",5.361,3,3,"Estramustine"
"1614",89201,"Ovarian","OVCAR-5",5.001,3,3,"Estramustine"
"1615",89201,"Ovarian","OVCAR-8",5.415,3,3,"Estramustine"
"1616",89201,"Ovarian","IGROV1",5.328,2,3,"Estramustine"
"1617",89201,"Ovarian","SK-OV-3",5.327,3,3,"Estramustine"
"1618",89201,"Leukemia","CCRF-CEM",5.919,3,3,"Estramustine"
"1619",89201,"Leukemia","K-562",6.04,3,3,"Estramustine"
"1620",89201,"Leukemia","MOLT-4",5.75,3,3,"Estramustine"
"1621",89201,"Leukemia","HL-60(TB)",6.136,3,3,"Estramustine"
"1622",89201,"Leukemia","RPMI-8226",5.791,2,3,"Estramustine"
"1623",89201,"Leukemia","SR",6.87,3,3,"Estramustine"
"1624",89201,"Renal","UO-31",5.506,3,3,"Estramustine"
"1625",89201,"Renal","SN12C",5.472,3,3,"Estramustine"
"1626",89201,"Renal","A498",5.797,3,3,"Estramustine"
"1627",89201,"Renal","CAKI-1",5.613,3,3,"Estramustine"
"1628",89201,"Renal","RXF 393",5.653,1,3,"Estramustine"
"1629",89201,"Renal","786-0",5.549,3,3,"Estramustine"
"1630",89201,"Renal","ACHN",5.431,3,3,"Estramustine"
"1631",89201,"Renal","TK-10",5.517,3,3,"Estramustine"
"1632",89201,"Melanoma","LOX IMVI",5.615,3,3,"Estramustine"
"1633",89201,"Melanoma","MALME-3M",5.934,3,3,"Estramustine"
"1634",89201,"Melanoma","SK-MEL-2",5.365,3,3,"Estramustine"
"1635",89201,"Melanoma","SK-MEL-5",5.711,3,3,"Estramustine"
"1636",89201,"Melanoma","SK-MEL-28",5.425,3,3,"Estramustine"
"1637",89201,"Melanoma","M14",5.793,3,3,"Estramustine"
"1638",89201,"Melanoma","UACC-62",5.852,3,3,"Estramustine"
"1639",89201,"Melanoma","UACC-257",5.419,3,3,"Estramustine"
"1640",89201,"Prostate","PC-3",5.52,3,3,"Estramustine"
"1641",89201,"Prostate","DU-145",5.596,3,3,"Estramustine"
"1642",89201,"Central Nervous System","SNB-19",5.152,3,3,"Estramustine"
"1643",89201,"Central Nervous System","SNB-75",5.605,3,3,"Estramustine"
"1644",89201,"Central Nervous System","U251",5.589,3,3,"Estramustine"
"1645",89201,"Central Nervous System","SF-268",5.459,3,3,"Estramustine"
"1646",89201,"Central Nervous System","SF-295",6.087,3,3,"Estramustine"
"1647",89201,"Central Nervous System","SF-539",5.771,3,3,"Estramustine"
"1648",90636,"Non-Small Cell Lung","NCI-H23",6.902,2,2,"Vinblastine"
"1649",90636,"Non-Small Cell Lung","NCI-H522",8,2,2,"Vinblastine"
"1650",90636,"Non-Small Cell Lung","A549/ATCC",6.405,2,2,"Vinblastine"
"1651",90636,"Non-Small Cell Lung","EKVX",4.968,2,2,"Vinblastine"
"1652",90636,"Non-Small Cell Lung","NCI-H226",6.655,2,2,"Vinblastine"
"1653",90636,"Non-Small Cell Lung","NCI-H322M",8,1,2,"Vinblastine"
"1654",90636,"Non-Small Cell Lung","NCI-H460",8,1,2,"Vinblastine"
"1655",90636,"Non-Small Cell Lung","HOP-62",6.998,1,2,"Vinblastine"
"1656",90636,"Non-Small Cell Lung","HOP-92",5.09,1,2,"Vinblastine"
"1657",90636,"Colon","HT29",7.765,2,2,"Vinblastine"
"1658",90636,"Colon","HCC-2998",8,1,2,"Vinblastine"
"1659",90636,"Colon","HCT-116",8,2,2,"Vinblastine"
"1660",90636,"Colon","SW-620",7.681,2,2,"Vinblastine"
"1661",90636,"Colon","COLO 205",8,2,2,"Vinblastine"
"1662",90636,"Colon","HCT-15",6.348,1,2,"Vinblastine"
"1663",90636,"Colon","KM12",7.559,2,2,"Vinblastine"
"1664",90636,"Breast","MCF7",7.854,2,2,"Vinblastine"
"1665",90636,"Ovarian","NCI/ADR-RES",4.794,2,2,"Vinblastine"
"1666",90636,"Breast","MDA-MB-231/ATCC",6.536,1,2,"Vinblastine"
"1667",90636,"Breast","HS 578T",6.965,1,2,"Vinblastine"
"1668",90636,"Melanoma","MDA-MB-435",8,2,2,"Vinblastine"
"1669",90636,"Melanoma","MDA-N",8,1,2,"Vinblastine"
"1670",90636,"Breast","BT-549",4.991,1,2,"Vinblastine"
"1671",90636,"Ovarian","OVCAR-3",7.984,1,2,"Vinblastine"
"1672",90636,"Ovarian","OVCAR-4",8,1,2,"Vinblastine"
"1673",90636,"Ovarian","OVCAR-5",6.095,1,2,"Vinblastine"
"1674",90636,"Ovarian","OVCAR-8",6.348,2,2,"Vinblastine"
"1675",90636,"Ovarian","IGROV1",6.356,2,2,"Vinblastine"
"1676",90636,"Ovarian","SK-OV-3",6.922,2,2,"Vinblastine"
"1677",90636,"Leukemia","CCRF-CEM",7.721,2,2,"Vinblastine"
"1678",90636,"Leukemia","K-562",8,2,2,"Vinblastine"
"1679",90636,"Leukemia","MOLT-4",7.806,2,2,"Vinblastine"
"1680",90636,"Leukemia","HL-60(TB)",8,2,2,"Vinblastine"
"1681",90636,"Leukemia","RPMI-8226",7.236,1,2,"Vinblastine"
"1682",90636,"Leukemia","SR",8,2,2,"Vinblastine"
